Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ERIMUS PRACTICE (A81037),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,50,6
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ESTON SURGERY (A81065) ( D 01-Oct-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,26,0
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GARTH (A81032),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,18,217,8.29493087557604
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GREEN HOUSE SURGERY (A81052),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,157,5.73248407643312
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE HEADLAND MEDICAL CENTRE (A81063),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,45,2.22222222222222
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE PATEL PRACTICE (A81612),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,45,6.66666666666667
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE RAVENSCAR SURGERY (Y00286),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,25,8
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ROSEBERRY PRACTICE (A81610),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,71,5.63380281690141
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE SALTSCAR SURGERY (A81054),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,107,8.41121495327103
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNABY & BARWICK MEDICAL GROUP (A81034),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,182,3.84615384615385
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNTREE SURGERY (A81621),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,23,13.0434782608696
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,VILLAGE MEDICAL CENTRE (A81009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,84,8.33333333333333
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST QUAY MEDICAL PRACTICE (A81060),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,96,8.33333333333333
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST VIEW MILLENIUM SURGERY A (A81631),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,81,2.46913580246914
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WESTBOURNE MEDICAL CENTRE (A81012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,26,7.69230769230769
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WHINFIELD MEDICAL PRACTICE (A83005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,180,2.77777777777778
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODBRIDGE PRACTICE (A81017),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,153,7.18954248366013
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODLANDS FAMILY MEDICAL CENTRE (A81046),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,151,7.28476821192053
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODSIDE SURGERY (A81053),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,83,7.2289156626506
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,YARM MEDICAL PRACTICE (A81027),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,222,5.85585585585586
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ZETLAND MEDICAL PRACTICE (A81048),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,121,5.78512396694215
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ANNFIELD PLAIN SURGERY (A83644),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,54,1.85185185185185
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,AUCKLAND MEDICAL GROUP (A83021),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,20,219,9.1324200913242
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BARNARD CASTLE SURGERY (A83046),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,14,229,6.11353711790393
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BELMONT & SHERBURN MEDICAL GROUP (A83014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,68,2.94117647058824
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEVAN MEDICAL GROUP (A83616),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,85,1.17647058823529
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEWICK CRESCENT SURGERY (A83037),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,25,221,11.3122171945701
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPGATE MEDICAL CENTRE (A83025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,182,6.04395604395604
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPS CLOSE MEDICAL PRACTICE (A83052),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,117,5.98290598290598
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BLACKHALL AND PETERLEE PRACTICE (A83007),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,159,5.66037735849057
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BOWBURN MEDICAL CENTRE (A83635),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,26,0
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BRIDGE END SURGERY (A83009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,130,4.61538461538462
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BROWNEY HOUSE SURGERY (A83617),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,21,4.76190476190476
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BYRON MEDICAL PRACTICE (A83075),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,93,10.752688172043
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CEDARS MEDICAL GROUP (A83038),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,77,2.5974025974026
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CESTRIA HEALTH CENTRE (A83050),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,172,4.65116279069767
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHASTLETON MEDICAL GROUP (A83036),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,183,2.73224043715847
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHEVELEY PARK MEDICAL CTR (A83055),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,103,3.88349514563107
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CLAYPATH & UNIVERSITY MEDICAL GROUP (A83011),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,177,3.38983050847458
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CONSETT MEDICAL CENTRE (A83018),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,27,251,10.7569721115538
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,COXHOE MEDICAL PRACTICE (A83027),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,99,8.08080808080808
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DRS LAMBERT & NG (A83073),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,82,9.75609756097561
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DUNELM MEDICAL PRACTICE (A83030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,153,4.57516339869281
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EAST DURHAM MEDICAL GROUP (A83057),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,23,251,9.16334661354582
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EVENWOOD MEDICAL PRACTICE (A83626),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,18,5.55555555555556
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,FERRYHILL AND CHILTON MEDICAL PRACTICE (A83045),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,204,4.41176470588235
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GAINFORD SURGERY (A83061),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,42,4.76190476190476
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GREAT LUMLEY SURGERY (A83029),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,82,14.6341463414634
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,HALLGARTH SURGERY (A83008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,67,5.97014925373134
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,JUBILEE MEDICAL GROUP (A83066),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,18,159,11.3207547169811
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LANCHESTER MEDICAL CENTRE (A83072),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,57,5.26315789473684
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LEADGATE SURGERY (A83636),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,89,5.61797752808989
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MARLBOROUGH SURGERY (A83051),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,15,176,8.52272727272727
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MIDDLE CHARE MEDICAL GROUP (A83028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,159,6.28930817610063
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MURTON MEDICAL CENTRE (A83041),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,81,2.46913580246914
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,NORTH HOUSE SURGERY (A83020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,190,5.78947368421053
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OAKFIELDS HEALTH GROUP (A83618),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,125,7.2
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OLD FORGE SURGERY (A83043),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,43,0
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PEASE WAY MEDICAL CENTRE (A83074),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,140,3.57142857142857
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PELTON & FELLROSE MEDICAL GROUP (A83033),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,125,4.8
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PINFOLD MEDICAL PRACTICE (A83060),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,40,5
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,QUEENS ROAD SURGERY (A83049),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,161,6.83229813664596
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SACRISTON MEDICAL CENTRE (A83026),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,127,2.36220472440945
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SILVERDALE FAMILY PRACTICE (A83627),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,50,14
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SKERNE MEDICAL GROUP (A83054),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,227,5.72687224669604
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SOUTHDENE MEDICAL CENTRE (A83619),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,29,6.89655172413793
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ST ANDREW'S MEDICAL PRACTICE (A83001),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,174,6.89655172413793
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STANLEY MEDICAL GROUP (A83023),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,136,8.08823529411765
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STATION VIEW MEDICAL CENTRE (A83015),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,14,159,8.80503144654088
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,TANFIELD VIEW MEDICAL GROUP (A83016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,136,4.41176470588235
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HAVEN SURGERY (A83622),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,24,0
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HORDEN GROUP PRACTICE (A83044),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,101,5.94059405940594
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE MEDICAL GROUP (A83022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,31,339,9.14454277286136
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE NEW SEAHAM MEDICAL GROUP (A83071),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,38,5.26315789473684
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE WEARDALE PRACTICE (A83035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,117,8.54700854700855
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,VILLAGES MEDICAL GROUP (A83637),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,41,2.4390243902439
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST CORNFORTH MEDICAL CENTRE (A83634),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,36,13.8888888888889
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST RAINTON SURGERY (A83024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,89,6.74157303370787
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLIAM BROWN CENTRE (A83012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,187,8.55614973262032
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLINGTON MEDICAL GROUP (A83003),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,108,10.1851851851852
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WINGATE MEDICAL PRACTICE INTRAHEALTH (A83610),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,27,0
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WOODVIEW MEDICAL PRACTICE (A83032),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,45,0
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,49 MARINE AVENUE SURGERY (A87006) ( D 01-Apr-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,105,4.76190476190476
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEAUMONT PARK SURGERY (A87011),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,93,6.45161290322581
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEWICKE MEDICAL CENTRE (A87013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,121,8.26446280991736
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE AND MONKSEATON MEDICAL PRACTICE (A87020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,175,3.42857142857143
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,COLLINGWOOD HEALTH GROUP (A87004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,22,347,6.34005763688761
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,HADRIAN HEALTH CENTRE (A87029),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,18,213,8.45070422535211
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,LANE END SURGERY (A86016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,131,4.58015267175573
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MALLARD MEDICAL PRACTICE (A87615),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,74,2.7027027027027
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MARINE AVENUE MEDICAL CTR (A87008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,118,7.6271186440678
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NELSON MEDICAL GROUP (A87019) ( D 01-Apr-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,74,8.10810810810811
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NORTHUMBERLAND PARK MEDICAL GROUP (A87022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,50,2
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PARK PARADE PRACTICE (A87600) ( D 01-Apr-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,60,5
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PRIORY MEDICAL GROUP (A87009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,178,7.30337078651685
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,REDBURN PARK MEDICAL CENTRE (A87030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,27,11.1111111111111
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SPRING TERRACE HEALTH CENTRE (A87002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,125,4
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,STEPHENSON PARK HEALTH GROUP (A87007),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,218,3.6697247706422
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SWARLAND AVENUE SURGERY (A86041),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,69,4.34782608695652
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,THE VILLAGE GREEN SURGERY (A87016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,129,8.52713178294574
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WELLSPRING MEDICAL PRACT. (A87612),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,79,6.32911392405063
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WEST FARM SURGERY (A86005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,62,3.2258064516129
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WHITLEY BAY HEALTH CENTRE (A87005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,255,4.70588235294118
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WIDEOPEN MEDICAL CENTRE (A87012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,121,8.26446280991736
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WOODLANDS PARK HEALTH CTR (A87017),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,78,5.12820512820513
Jun-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE MEDICAL (A87023) ( C 01-May-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,32,6.25
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ALNWICK MEDICAL GROUP (A84006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,20,346,5.78034682080925
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BEDLINGTONSHIRE MED.GROUP (A84005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,137,3.64963503649635
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELFORD MEDICAL PRACTICE (A84008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,98,7.14285714285714
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELLINGHAM PRACTICE (A84027),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,52,7.69230769230769
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BRANCH END SURGERY (A84047),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,107,4.67289719626168
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BURN BRAE MEDICAL GROUP (A84024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,17,206,8.25242718446602
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,COQUET MEDICAL GROUP (A84022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,15,204,7.35294117647059
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CORBRIDGE HEALTH CENTRE (A84018),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,15,171,8.7719298245614
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CRAMLINGTON MEDICAL GROUP (A84025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,71,4.22535211267606
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ELSDON AVENUE SURGERY (A84619),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,56,7.14285714285714
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,FORUM FAMILY PRACTICE (A84038),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,127,3.1496062992126
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GAS HOUSE LANE SURGERY (A84039),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,121,4.95867768595041
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GREYSTOKE SURGERY (A84031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,195,4.61538461538462
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GUIDEPOST MEDICAL GROUP (A84020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,138,5.79710144927536
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HALTWHISTLE MEDICAL GROUP (A84034),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,90,8.88888888888889
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT (A84045),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,85,5.88235294117647
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HUMSHAUGH & WARK MED GRP (A84040),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,70,5.71428571428571
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,MARINE MEDICAL GROUP (A84014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,189,8.46560846560847
Jul-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NETHERFIELD HOUSE (A84037),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,83,4.81927710843373
